ET  1. 183.
ET  2. 153.

 LIST ALL SELECTED NODES.   DSYS=      0

 *** ANSYS - ENGINEERING ANALYSIS SYSTEM  RELEASE Release 18.2     18.2     ***
 DISTRIBUTED ANSYS Academic Teaching Advanced                  

 00396707  VERSION=WINDOWS x64   11:54:16  MAR 27, 2018 CP=      0.719

 tests--Static Structural (B5)                                                 



   NODE        X                   Y                   Z
      85   1   1   1   0   1    113   114   107   106   376   365   362   363
      86   1   1   1   0   1    120   121   114   113   390   379   376   377
      87   1   1   1   0   1    127   128   121   120   404   393   390   391
      88   1   1   1   0   1    141   142   128   127   423   407   404   405
      89   1   1   1   0   1     86    87   150   149   317   322   430   319
      90   1   1   1   0   1     93    94    87    86   336   321   317   318
      91   1   1   1   0   1    100   101    94    93   350   339   336   337
      92   1   1   1   0   1    107   108   101   100   364   353   350   351
      93   1   1   1   0   1    114   115   108   107   378   367   364   365
      94   1   1   1   0   1    121   122   115   114   392   381   378   379
      95   1   1   1   0   1    128   129   122   121   406   395   392   393
      96   1   1   1   0   1    142   143   129   128   424   409   406   407
      97   1   1   1   0   1     87    88   151   150   320   325   431   322
      98   1   1   1   0   1     94    95    88    87   338   324   320   321
      99   1   1   1   0   1    101   102    95    94   352   341   338   339
     100   1   1   1   0   1    108   109   102   101   366   355   352   353
     101   1   1   1   0   1    115   116   109   108   380   369   366   367
     102   1   1   1   0   1    122   123   116   115   394   383   380   381
     103   1   1   1   0   1    129   130   123   122   408   397   394   395
     104   1   1   1   0   1    143   144   130   129   425   411   408   409
     105   1   1   1   0   1     88    89   152   151   323   328   432   325
     106   1   1   1   0   1     95    96    89    88   340   327   323   324
     107   1   1   1   0   1    102   103    96    95   354   343   340   341
     108   1   1   1   0   1    109   110   103   102   368   357   354   355
     109   1   1   1   0   1    116   117   110   109   382   371   368   369
     110   1   1   1   0   1    123   124   117   116   396   385   382   383
     111   1   1   1   0   1    130   131   124   123   410   399   396   397
     112   1   1   1   0   1    144   145   131   130   426   413   410   411
     113   1   1   1   0   1     89    90   153   152   326   331   433   328
     114   1   1   1   0   1     96    97    90    89   342   329   326   327
     115   1   1   1   0   1    103   104    97    96   356   344   342   343
     116   1   1   1   0   1    110   111   104   103   370   358   356   357
     117   1   1   1   0   1    117   118   111   110   384   372   370   371
     118   1   1   1   0   1    124   125   118   117   398   386   384   385
     119   1   1   1   0   1    131   132   125   124   412   400   398   399
     120   1   1   1   0   1    145   146   132   131   427   415   412   413
     121   1   1   1   0   1     90   139     2   153   330   157   158   331
     122   1   1   1   0   1     97   138   139    90   345   421   330   329
     123   1   1   1   0   1    104   137   138    97   359   420   345   344
     124   1   1   1   0   1    111   136   137   104   373   419   359   358
     125   1   1   1   0   1    118   135   136   111   387   418   373   372
     126   1   1   1   0   1    125   134   135   118   401   417   387   386
     127   1   1   1   0   1    132   133   134   125   414   416   401   400
     128   1   1   1   0   1    146     4   133   132   163   162   414   415

 PRINT S    NODAL SOLUTION PER NODE
    NODE      SX            SY            SZ            SXY           SYZ           SXZ     
       1   0.83000       0.53964        0.0000      -0.67178        0.0000        0.0000     
       2    6.3278       0.41260E-001   0.0000      -0.12401E-002   0.0000        0.0000     
       3   0.99863      -0.86834E-003   0.0000       0.16935E-002   0.0000        0.0000     
       4  -0.84211      -0.51712E-002   0.0000       0.19605E-002   0.0000        0.0000     
       5  -0.39916E-001  -3.9153        0.0000       0.27373E-002   0.0000        0.0000     
       6    1.0076        2.8659        0.0000      -0.24481E-002   0.0000        0.0000     
       7  -0.19848       -2.1135        0.0000      -0.30591E-001   0.0000        0.0000     
       8  -0.96690E-001  -1.8960        0.0000      -0.88922E-001   0.0000        0.0000     
       9   0.84173E-001  -1.5994        0.0000      -0.18483        0.0000        0.0000     
      10   0.34828       -1.2898        0.0000      -0.30448        0.0000        0.0000     
      11   0.68646       -1.0171        0.0000      -0.41799        0.0000        0.0000     
      12    1.0752      -0.80436        0.0000      -0.49172        0.0000        0.0000     
      13    1.4736      -0.64917        0.0000      -0.50067        0.0000        0.0000     
      14  -0.39158E-001  -1.1197        0.0000      -0.21339        0.0000        0.0000     
      15   0.14115       -1.0418        0.0000      -0.40966        0.0000        0.0000     
      16   0.41724      -0.94477        0.0000      -0.56754        0.0000        0.0000     
      17   0.75430      -0.85494        0.0000      -0.66394        0.0000        0.0000     
      18    1.1088      -0.78362        0.0000      -0.68174        0.0000        0.0000     
      19    1.4354      -0.72536        0.0000      -0.61781        0.0000        0.0000     
      20    1.6966      -0.66858        0.0000      -0.48633        0.0000        0.0000     
      21   0.19647      -0.41361        0.0000      -0.29955        0.0000        0.0000     
      22   0.39391      -0.42248        0.0000      -0.55069        0.0000        0.0000     
      23   0.67524      -0.44131        0.0000      -0.71507        0.0000        0.0000     
      24   0.98515      -0.46738        0.0000      -0.77240        0.0000        0.0000     
      25    1.2698      -0.48993        0.0000      -0.72456        0.0000        0.0000     
      26    1.4876      -0.49510        0.0000      -0.59315        0.0000        0.0000     
      27    1.6147      -0.47322        0.0000      -0.41241        0.0000        0.0000     
      28   0.43901       0.16426        0.0000      -0.33209        0.0000        0.0000     
      29   0.61645       0.92448E-001   0.0000      -0.59460        0.0000        0.0000     
      30   0.85444      -0.73657E-002   0.0000      -0.74069        0.0000        0.0000     
      31    1.0933      -0.11061        0.0000      -0.75776        0.0000        0.0000     
      32    1.2839      -0.19316        0.0000      -0.66523        0.0000        0.0000     
      33    1.3978      -0.23880        0.0000      -0.50270        0.0000        0.0000     
      34    1.4272      -0.24277        0.0000      -0.31528        0.0000        0.0000     
      35   0.65808       0.70143        0.0000      -0.32708        0.0000        0.0000     
      36   0.79232       0.56763        0.0000      -0.57179        0.0000        0.0000     
      37   0.96149       0.38808        0.0000      -0.68507        0.0000        0.0000     
      38    1.1148       0.20809        0.0000      -0.66423        0.0000        0.0000     
      39    1.2171       0.63904E-001   0.0000      -0.54358        0.0000        0.0000     
      40    1.2549      -0.26388E-001   0.0000      -0.37440        0.0000        0.0000     
      41    1.2324      -0.62692E-001   0.0000      -0.20599        0.0000        0.0000     
      42   0.83679        1.2567        0.0000      -0.28462        0.0000        0.0000     
      43   0.91540        1.0369        0.0000      -0.48422        0.0000        0.0000     
      44    1.0075       0.74740        0.0000      -0.55435        0.0000        0.0000     
      45    1.0809       0.46323        0.0000      -0.50323        0.0000        0.0000     
      46    1.1181       0.23871        0.0000      -0.37528        0.0000        0.0000     
      47    1.1169       0.95211E-001   0.0000      -0.22538        0.0000        0.0000     
      48    1.0863       0.25483E-001   0.0000      -0.98906E-001   0.0000        0.0000     
      49   0.95994        1.8785        0.0000      -0.19057        0.0000        0.0000     
      50   0.98394        1.5141        0.0000      -0.31249        0.0000        0.0000     
      51    1.0094        1.0481        0.0000      -0.33608        0.0000        0.0000     
      52    1.0263       0.61155        0.0000      -0.27764        0.0000        0.0000     
      53    1.0307       0.28900        0.0000      -0.17899        0.0000        0.0000     
      54    1.0245       0.10168        0.0000      -0.83155E-001   0.0000        0.0000     
      55    1.0124       0.21921E-001   0.0000      -0.18759E-001   0.0000        0.0000     
      56    1.0065        2.6193        0.0000      -0.86644E-002   0.0000        0.0000     
      57    1.0034        1.9902        0.0000      -0.12114E-001   0.0000        0.0000     
      58   0.99964        1.2328        0.0000      -0.91448E-002   0.0000        0.0000     
      59   0.99649       0.58918        0.0000      -0.26096E-002   0.0000        0.0000     
